date,media_label,count_tweets
2023-06-29,Ouest-France.fr,383
2023-06-29,Lemonde.fr,7176
2023-06-29,Bondyblog.fr,457
2023-06-29,Leparisien.fr,7287
2023-06-29,Cnews.fr,2411
2023-06-29,Marianne.net,127
2023-06-29,Letelegramme.fr,57
2023-06-29,Leprogres.fr,166
2023-06-29,Tvadp.fr,10
2023-06-29,Lefigaro.fr,3850
2023-06-29,Actu.fr,441
2023-06-29,Valeursactuelles.com,1135
2023-06-29,Frustrationmagazine.fr,9
2023-06-29,Legorafi.fr,24
2023-06-29,Atlantico.fr,16
2023-06-29,Rapportsdeforce.fr,8
2023-06-29,Tf1Info.fr,592
2023-06-29,Arretsurimages.net,79
2023-06-29,Nouvelobs.com,117
2023-06-29,Lesinrocks.com,250
2023-06-29,Revolutionpermanente.fr,329
2023-06-29,Blogrioufol.com,34
2023-06-29,Policeetrealites.com,512
2023-06-29,Sudouest.fr,82
2023-06-29,Limportant.fr,71
2023-06-29,Aulnaycap.com,5
2023-06-29,Challenges.fr,12
2023-06-29,Bvoltaire.fr,502
2023-06-29,Humanite.fr,234
2023-06-29,Philomag.com,16
2023-06-29,Radiofrance.fr /franceinter,298
2023-06-29,Linsoumission.fr,135
2023-06-29,Lepoint.fr,96
2023-06-29,Off-Investigation.fr,14
2023-06-29,Midilibre.fr,82
2023-06-29,Politis.fr,146
2023-06-29,Afp.com,75
2023-06-29,Lemediaen442.fr,16
2023-06-29,Lequipe.fr,17
2023-06-29,Huffingtonpost.fr,436
2023-06-29,Actuforcesdelordre.fr,16
2023-06-29,Contre-Attaque.net,45
2023-06-29,Lavoixdunord.fr,370
2023-06-29,Lemediatv.fr,3
2023-06-29,Profidecatholica.com,2
2023-06-29,Lindependant.fr,57
2023-06-29,Paris-Luttes.info,30
2023-06-29,France24.com,137
2023-06-29,Charentelibre.fr,21
2023-06-29,Konbini.com,2
2023-06-29,Acrimed.org,1
2023-06-29,La-Croix.com,49
2023-06-29,Lundi.am,3
2023-06-29,Parismatch.com,24
2023-06-29,Letribunaldunet.fr,1
2023-06-29,Egaliteetreconciliation.fr,1
2023-06-29,Medias-Presse.info,9
2023-06-29,Streetpress.com,40
2023-06-29,Zayactu.org,2
2023-06-29,Actu-Juridique.fr,4
2023-06-29,Europe-Israel.org,11
2023-06-29,Rtl.fr,47
2023-06-29,Gala.fr,1
2023-06-29,Charliehebdo.fr,7
2023-06-29,Lexpress.fr,254
2023-06-29,fr.Sott.net,1
2023-06-29,Lecourrierdelatlas.com,1
2023-06-29,Nexus.fr,1
2023-06-29,Footmercato.net,6
2023-06-29,Lyonmag.com,89
2023-06-29,Ripostelaique.com,50
2023-06-29,Qg.media,7
2023-06-29,Dna.fr,142
2023-06-29,Bienpublic.com,53
2023-06-29,Tv5Monde.com,17
2023-06-29,Lopinion.fr,109
2023-06-29,Courrierinternational.com,178
2023-06-29,Radiofrance.fr /franceculture,6
2023-06-29,Estrepublicain.fr,30
2023-06-29,Republicain-Lorrain.fr,37
2023-06-29,Sports.fr,2
2023-06-29,Lecourrierdesstrateges.fr,182
2023-06-29,Larepubliquedespyrenees.fr,2
2023-06-29,Businessbourse.com,30
2023-06-29,Causeur.fr,59
2023-06-29,Ledauphine.com,54
2023-06-29,Lesalonbeige.fr,5
2023-06-29,Centrepresseaveyron.fr,4
2023-06-29,Football.fr,1
2023-06-29,Resistancerepublicaine.com,54
2023-06-29,Lalsace.fr,10
2023-06-29,Closermag.fr,6
2023-06-29,Varmatin.com,10
2023-06-29,Lejdd.fr,14
2023-06-29,Courrier-Picard.fr,28
2023-06-29,Laprovence.com,73
2023-06-29,Rfi.fr,1
2023-06-29,Lest-Eclair.fr,11
2023-06-29,Profession-Gendarme.com,3
2023-06-29,I24News.tv,12
2023-06-29,Rugbyrama.fr,2
2023-06-29,Neonmag.fr,1
2023-06-29,Famillechretienne.fr,4
2023-06-29,Breizh-Info.com,11
2023-06-29,Lamontagne.fr,74
2023-06-29,Paristeam.fr,1
2023-06-29,Theconversation.com,7
2023-06-29,Larep.fr,12
2023-06-29,Paris-Normandie.fr,15
2023-06-29,Insolentiae.com,9
2023-06-29,Olympique-Et-Lyonnais.com,2
2023-06-29,Foot-National.com,3
2023-06-29,Linforme.com,3
2023-06-29,Tvl.fr,35
2023-06-29,Lyonne.fr,20
2023-06-29,Reseauinternational.net,9
2023-06-29,Lanouvellerepublique.fr,47
2023-06-29,Capital.fr,5
2023-06-29,Foot01.com,2
2023-06-29,Tendanceouest.com,12
2023-06-29,Lyoncapitale.fr,39
2023-06-29,Actu-Mag.fr,4
2023-06-29,Sudradio.fr,76
2023-06-29,Football365.fr,1
2023-06-29,Leberry.fr,22
2023-06-29,France.tv,2
2023-06-29,Radioj.fr,1
2023-06-29,Arabnews.fr,3
2023-06-29,Lechorepublicain.fr,636
2023-06-29,Sofoot.com,2
2023-06-29,Maville.com,2
2023-06-29,Imazpress.com,4
2023-06-29,Onvoitout.fr,2
2023-06-29,Lesechos.fr,16
2023-06-29,Epochtimes.fr,17
2023-06-29,Telerama.fr,2180
2023-06-29,Lopinion.com,1
2023-06-29,Booska-P.com,95
2023-06-29,Corsematin.com,1
2023-06-29,Rue89Bordeaux.com,8
2023-06-29,Latribune.fr,1
2023-06-29,Linfo.re,1
2023-06-29,Petitbleu.fr,2
2023-06-29,Francesoir.fr,25
2023-06-29,Lardennais.fr,1
2023-06-29,Lemessager.fr,5
2023-06-29,Damocles.co,345
2023-06-29,Freelanceinfos.fr,7
2023-06-29,Lemonde.co.il,7
2023-06-29,Lepopulaire.fr,9
2023-06-29,Cerfia.fr,2
2023-06-29,Demotivateur.fr,1
2023-06-29,Slate.fr,15
2023-06-29,Lincorrect.org,36
2023-06-29,Aa.com.tr /fr,3
2023-06-29,Safetypromo.net,8
2023-06-29,Anguillesousroche.com,1
2023-06-29,Lejdc.fr,15
2023-06-29,Oisehebdo.fr,5
2023-06-29,Omertamedia.fr,1
2023-06-29,Caradisiac.com,2
2023-06-29,Rebellyon.info,10
2023-06-29,Brut.media,5
2023-06-29,Numerama.com,4
2023-06-29,Citoyens.com,5
2023-06-29,Zinfos974.com,2
2023-06-29,Jeune-Nation.com,15
2023-06-29,Lesjours.fr,49
2023-06-29,Contretemps.eu,1
2023-06-29,Radioorient.com,9
2023-06-29,Diacritik.com,1
2023-06-29,Journaldesfemmes.fr,2
2023-06-29,Alternatives-Economiques.fr,1
2023-06-29,Aoc.media,11
2023-06-29,Ohmymag.com,1
2023-06-29,Dreuz.info,1
2023-06-29,Onzemondial.com,1
2023-06-29,Contrepoints.org,1
2023-06-29,Lecourrier-Du-Soir.com,10
2023-06-29,Allocine.fr,1
2023-06-29,fr.Euronews.com,2
2023-06-29,Purebreak.com,2
2023-06-29,Lunion.fr,6
2023-06-29,Jforum.fr,3
2023-06-29,Veridik.fr,8
2023-06-29,Brunobertez.com,9
2023-06-29,Maire-Info.com,2
2023-06-29,Presse-Citron.net,1
2023-06-29,Linternaute.com,10
2023-06-29,Aefinfo.fr,3
2023-06-29,Movierama.fr,3
2023-06-29,Rue89Lyon.fr,1
2023-06-29,Boursorama.com,1
2023-06-29,Vosgesmatin.fr,4
2023-06-29,Agoravox.fr,1
2023-06-29,Nordlittoral.fr,2
2023-06-29,Conspiracywatch.info,2
2023-06-29,Entreprendre.fr,8
2023-06-29,Frontpopulaire.fr,43
2023-06-29,Lecanardenchaine.fr,1
2023-06-29,Infodujour.fr,1
2023-06-29,La-Bas.org,7
2023-06-29,Actualitte.com,1
2023-06-29,Rcf.fr,1
2023-06-29,Lafranceliberee.fr,3
2023-06-29,Rue89Strasbourg.com,1
2023-06-29,Infos-Dijon.com,6
2023-06-29,Public.fr,1
2023-06-29,Maritima.info,3
2023-06-29,Leblogalupus.com,3
2023-06-29,Ktotv.com,1
2023-06-29,Rci.fm,1
2023-06-29,Lejsl.com,1
2023-06-30,Bfmtv.com,19478
2023-06-30,Mediapart.fr,7305
2023-06-30,Valeursactuelles.com,904
2023-06-30,Cnews.fr,9159
2023-06-30,Lemonde.fr,8457
2023-06-30,Nouvelobs.com,219
2023-06-30,Leparisien.fr,6884
2023-06-30,Telerama.fr,1951
2023-06-30,Fdesouche.com,9237
2023-06-30,Lesinrocks.com,15
2023-06-30,Actu.fr,895
2023-06-30,Lecourrierdesstrateges.fr,119
2023-06-30,Courrierinternational.com,456
2023-06-30,Huffingtonpost.fr,687
2023-06-30,Francetvinfo.fr,7169
2023-06-30,Francebleu.fr,1318
2023-06-30,Liberation.fr,4270
2023-06-30,Lechorepublicain.fr,172
2023-06-30,Letelegramme.fr,249
2023-06-30,Marianne.net,197
2023-06-30,Lepoint.fr,286
2023-06-30,Frontpopulaire.fr,24
2023-06-30,Ouest-France.fr,875
2023-06-30,Publicsenat.fr,150
2023-06-30,Sudouest.fr,388
2023-06-30,Lefigaro.fr,3521
2023-06-30,Bondyblog.fr,147
2023-06-30,Blogrioufol.com,1
2023-06-30,Linsoumission.fr,85
2023-06-30,Lyonmag.com,95
2023-06-30,Limportant.fr,60
2023-06-30,Politis.fr,267
2023-06-30,Lavoixdunord.fr,387
2023-06-30,Europe1.fr,1829
2023-06-30,Lamontagne.fr,60
2023-06-30,Laprovence.com,366
2023-06-30,Lexpress.fr,205
2023-06-30,Bvoltaire.fr,746
2023-06-30,Streetpress.com,18
2023-06-30,Actu17.fr,356
2023-06-30,Republicain-Lorrain.fr,163
2023-06-30,Radiofrance.fr /franceinter,799
2023-06-30,Basta.media,682
2023-06-30,Tf1Info.fr,364
2023-06-30,Ledauphine.com,134
2023-06-30,Jeanmarcmorandini.com,411
2023-06-30,Jeune-Nation.com,4
2023-06-30,Estrepublicain.fr,2613
2023-06-30,Infomigrants.net,1
2023-06-30,Ladepeche.fr,339
2023-06-30,Revolutionpermanente.fr,105
2023-06-30,Courrier-Picard.fr,29
2023-06-30,Humanite.fr,159
2023-06-30,Policeetrealites.com,928
2023-06-30,20Minutes.fr,404
2023-06-30,La-Croix.com,386
2023-06-30,Rtl.fr,582
2023-06-30,Leprogres.fr,145
2023-06-30,Oisehebdo.fr,6
2023-06-30,Arabnews.fr,2
2023-06-30,Ripostelaique.com,71
2023-06-30,Booska-P.com,4
2023-06-30,Damocles.co,100
2023-06-30,Actuforcesdelordre.fr,55
2023-06-30,fr.Euronews.com,14
2023-06-30,Euractiv.fr,1
2023-06-30,Slate.fr,78
2023-06-30,Midilibre.fr,151
2023-06-30,Dna.fr,52
2023-06-30,Leblogalupus.com,9
2023-06-30,I24News.tv,33
2023-06-30,Brunobertez.com,4
2023-06-30,Off-Investigation.fr,4
2023-06-30,Actu-Mag.fr,8
2023-06-30,Lejdd.fr,5
2023-06-30,Larep.fr,439
2023-06-30,France24.com,95
2023-06-30,Resistancerepublicaine.com,37
2023-06-30,Veridik.fr,10
2023-06-30,La-Bas.org,1
2023-06-30,Bienpublic.com,69
2023-06-30,Contre-Attaque.net,23
2023-06-30,Lest-Eclair.fr,18
2023-06-30,Businessbourse.com,15
2023-06-30,Lindependant.fr,89
2023-06-30,Afp.com,30
2023-06-30,Sudradio.fr,423
2023-06-30,Lemediatv.fr,2
2023-06-30,Philomag.com,18
2023-06-30,Lesechos.fr,41
2023-06-30,Arretsurimages.net,37
2023-06-30,Egaliteetreconciliation.fr,35
2023-06-30,Lesjours.fr,32
2023-06-30,Lanouvellerepublique.fr,166
2023-06-30,Francesoir.fr,68
2023-06-30,Parismatch.com,42
2023-06-30,Qg.media,22
2023-06-30,Lunion.fr,93
2023-06-30,Lecourrier-Du-Soir.com,388
2023-06-30,Lardennais.fr,7
2023-06-30,Charentelibre.fr,25
2023-06-30,Lamarseillaise.fr,11
2023-06-30,Objectifgard.com,2
2023-06-30,Lyonne.fr,27
2023-06-30,Nicematin.com,42
2023-06-30,Varmatin.com,31
2023-06-30,Breizh-Info.com,152
2023-06-30,Causeur.fr,173
2023-06-30,Reseauinternational.net,14
2023-06-30,Rebellyon.info,80
2023-06-30,Vosgesmatin.fr,6
2023-06-30,Maville.com,19
2023-06-30,Centre-Presse.fr,4
2023-06-30,Tv5Monde.com,26
2023-06-30,Zinfos974.com,4
2023-06-30,Lalsace.fr,16
2023-06-30,Europe-Israel.org,22
2023-06-30,Infos-Dijon.com,5
2023-06-30,Rfi.fr,182
2023-06-30,Closermag.fr,8
2023-06-30,Zdnet.fr,3
2023-06-30,Medias-Presse.info,2
2023-06-30,Rapportsdeforce.fr,4
2023-06-30,Imazpress.com,51
2023-06-30,Radiocourtoisie.fr,7
2023-06-30,Lepopulaire.fr,67
2023-06-30,Lemonde.co.il,13
2023-06-30,Larepubliquedespyrenees.fr,13
2023-06-30,Profidecatholica.com,3
2023-06-30,Profession-Gendarme.com,4
2023-06-30,Revueconflits.com,1
2023-06-30,Leberry.fr,13
2023-06-30,Minurne.org,1
2023-06-30,Lopinion.fr,110
2023-06-30,Radiofrance.fr /franceculture,58
2023-06-30,Lagazettedescommunes.com,5
2023-06-30,Lejsl.com,5
2023-06-30,Latribune.fr,16
2023-06-30,Lemediaen442.fr,397
2023-06-30,Insolentiae.com,2
2023-06-30,Legavox.fr,13
2023-06-30,Paris-Normandie.fr,41
2023-06-30,Lyoncapitale.fr,41
2023-06-30,Legorafi.fr,2
2023-06-30,Gala.fr,1
2023-06-30,Lesalonbeige.fr,8
2023-06-30,Ohmymag.com,3
2023-06-30,Rcf.fr,4
2023-06-30,Corsematin.com,6
2023-06-30,Numerama.com,113
2023-06-30,Atlantico.fr,35
2023-06-30,Revuepolitique.fr,13
2023-06-30,Purepeople.com,2
2023-06-30,Franc-Tireur.fr,2211
2023-06-30,Rue89Strasbourg.com,20
2023-06-30,Eurosport.fr,3
2023-06-30,Citoyens.com,8
2023-06-30,Thinkerview.com,7
2023-06-30,Lalettrepatriote.com,14
2023-06-30,Radioj.fr,4
2023-06-30,Dreuz.info,13
2023-06-30,Lobservateur.fr,4
2023-06-30,Charliehebdo.fr,5
2023-06-30,Lejdc.fr,11
2023-06-30,En-Attendant-Nadeau.fr,5
2023-06-30,Reporterre.net,55
2023-06-30,Lopinion.com,3
2023-06-30,Freelanceinfos.fr,11
2023-06-30,News-24.fr,1
2023-06-30,Aulnaycap.com,5
2023-06-30,Jeuxvideo.com,6
2023-06-30,Putsch.media,65
2023-06-30,Marsactu.fr,16
2023-06-30,Theconversation.com,5
2023-06-30,Radiofrance.fr,14
2023-06-30,Elle.fr,2
2023-06-30,Public.fr,3
2023-06-30,Entreprendre.fr,10
2023-06-30,Lemessager.fr,8
2023-06-30,Femmeactuelle.fr,2
2023-06-30,Russiepolitics.blogspot.com,26
2023-06-30,Jhm.fr,3
2023-06-30,Orientxxi.info,71
2023-06-30,Mediacites.fr,1
2023-06-30,Nordlittoral.fr,12
2023-06-30,Informationnationaliste.fr,2
2023-06-30,Epochtimes.fr,50
2023-06-30,Challenges.fr,36
2023-06-30,Brut.media,2
2023-06-30,Safetypromo.net,5
2023-06-30,Sortiraparis.com,6
2023-06-30,Madmoizelle.com,5
2023-06-30,Herault-Tribune.com,2
2023-06-30,Rue89Bordeaux.com,19
2023-06-30,Contretemps.eu,56
2023-06-30,Franceantilles.fr,11
2023-06-30,Rci.fm,2
2023-06-30,Linternaute.com,8
2023-06-30,Qactus.fr,2
